gene_ID,pathway_count
hsa:1356,2
hsa:7096,2
hsa:7226,2
hsa:441273,2
hsa:8974,2
hsa:441272,2
hsa:138199,2
hsa:8994,2
hsa:710,2
hsa:4175,2
hsa:440387,2
hsa:7201,2
hsa:406991,2
hsa:4157,2
hsa:7089,2
hsa:1360,2
hsa:406,2
hsa:4172,2
hsa:7225,2
hsa:7224,2
hsa:1522,2
hsa:4051,2
hsa:7067,2
hsa:407021,2
hsa:407024,2
hsa:7068,2
hsa:407025,2
hsa:407026,2
hsa:1358,2
hsa:7345,2
hsa:4173,2
hsa:7273,2
hsa:7223,2
hsa:1357,2
hsa:1519,2
hsa:4174,2
hsa:7078,2
hsa:442590,2
hsa:7357,2
hsa:153090,2
hsa:7064,2
hsa:1490,2
hsa:4360,2
hsa:7341,2
hsa:145957,2
hsa:4048,2
hsa:4194,2
hsa:725,2
hsa:8874,2
hsa:15,2
hsa:9091,2
hsa:4047,2
hsa:761,2
hsa:8991,2
hsa:4046,2
hsa:146433,2
hsa:4352,2
hsa:900,2
hsa:9045,2
hsa:150,2
hsa:7334,2
hsa:7374,2
hsa:7507,2
hsa:9049,2
hsa:144983,2
hsa:152,2
hsa:4179,2
hsa:1489,2
hsa:7538,2
hsa:7108,2
hsa:8875,2
hsa:8876,2
hsa:90952,2
hsa:4176,2
hsa:4171,2
hsa:148789,2
hsa:390243,2
hsa:4025,2
hsa:9113,2
hsa:1521,2
hsa:438,2
hsa:90338,1
hsa:84823,1
hsa:8484,1
hsa:90353,1
hsa:80381,1
hsa:84844,1
hsa:64106,1
hsa:8050,1
hsa:63931,1
hsa:988,1
hsa:9879,1
hsa:92285,1
hsa:9829,1
hsa:9218,1
hsa:9842,1
hsa:80700,1
hsa:84775,1
hsa:9037,1
hsa:64077,1
hsa:9038,1
hsa:64065,1
hsa:9039,1
hsa:80835,1
hsa:8086,1
hsa:9040,1
hsa:6897,1
hsa:6405,1
hsa:90390,1
hsa:9862,1
hsa:6900,1
hsa:904,1
hsa:6402,1
hsa:81035,1
hsa:81050,1
hsa:64005,1
hsa:6400,1
hsa:9831,1
hsa:92283,1
hsa:80704,1
hsa:8482,1
hsa:63934,1
hsa:80712,1
hsa:9839,1
hsa:9860,1
hsa:80736,1
hsa:80778,1
hsa:84765,1
hsa:81099,1
hsa:84769,1
hsa:80781,1
hsa:80818,1
hsa:64098,1
hsa:90427,1
hsa:81061,1
hsa:80824,1
hsa:9825,1
hsa:90321,1
hsa:80380,1
hsa:72,1
hsa:80010,1
hsa:974,1
hsa:6882,1
hsa:6883,1
hsa:6884,1
hsa:84957,1
hsa:9741,1
hsa:9744,1
hsa:84952,1
hsa:64282,1
hsa:9748,1
hsa:84950,1
hsa:7200,1
hsa:8493,1
hsa:8013,1
hsa:80031,1
hsa:80032,1
hsa:642517,1
hsa:90075,1
hsa:6425,1
hsa:90161,1
hsa:9755,1
hsa:80095,1
hsa:84924,1
hsa:924,1
hsa:9019,1
hsa:6424,1
hsa:6423,1
hsa:64283,1
hsa:8001,1
hsa:9241,1
hsa:800,1
hsa:9248,1
hsa:9722,1
hsa:8521,1
hsa:688,1
hsa:9723,1
hsa:64321,1
hsa:8519,1
hsa:6880,1
hsa:8506,1
hsa:8504,1
hsa:9724,1
hsa:9727,1
hsa:9247,1
hsa:9730,1
hsa:9732,1
hsa:7993,1
hsa:6881,1
hsa:7994,1
hsa:84991,1
hsa:79947,1
hsa:89941,1
hsa:84987,1
hsa:8995,1
hsa:8498,1
hsa:79973,1
hsa:84976,1
hsa:7205,1
hsa:80110,1
hsa:9235,1
hsa:64115,1
hsa:90333,1
hsa:90317,1
hsa:80230,1
hsa:80233,1
hsa:64137,1
hsa:80235,1
hsa:80264,1
hsa:641339,1
hsa:80267,1
hsa:9033,1
hsa:84870,1
hsa:8029,1
hsa:9798,1
hsa:9231,1
hsa:80319,1
hsa:7177,1
hsa:84867,1
hsa:923,1
hsa:80328,1
hsa:80329,1
hsa:80331,1
hsa:9801,1
hsa:9807,1
hsa:80335,1
hsa:9229,1
hsa:9820,1
hsa:80343,1
hsa:80349,1
hsa:8036,1
hsa:80228,1
hsa:80223,1
hsa:64145,1
hsa:80222,1
hsa:80143,1
hsa:90226,1
hsa:84916,1
hsa:92344,1
hsa:84914,1
hsa:80144,1
hsa:84911,1
hsa:9770,1
hsa:8491,1
hsa:9023,1
hsa:80145,1
hsa:7172,1
hsa:64221,1
hsa:84883,1
hsa:90233,1
hsa:6422,1
hsa:64218,1
hsa:9782,1
hsa:80153,1
hsa:64215,1
hsa:64211,1
hsa:90249,1
hsa:84874,1
hsa:9785,1
hsa:9789,1
hsa:90293,1
hsa:9790,1
hsa:84759,1
hsa:9051,1
hsa:84749,1
hsa:9132,1
hsa:8302,1
hsa:8439,1
hsa:831,1
hsa:8438,1
hsa:8437,1
hsa:8315,1
hsa:8317,1
hsa:8318,1
hsa:832,1
hsa:84364,1
hsa:8434,1
hsa:693210,1
hsa:9135,1
hsa:83937,1
hsa:6949,1
hsa:833,1
hsa:84333,1
hsa:91319,1
hsa:84313,1
hsa:8431,1
hsa:90809,1
hsa:84309,1
hsa:7125,1
hsa:694,1
hsa:90827,1
hsa:6940,1
hsa:8427,1
hsa:6948,1
hsa:830,1
hsa:8295,1
hsa:829,1
hsa:90701,1
hsa:6927,1
hsa:6928,1
hsa:9969,1
hsa:997,1
hsa:9152,1
hsa:6238,1
hsa:9970,1
hsa:8175,1
hsa:81797,1
hsa:9064,1
hsa:81839,1
hsa:90649,1
hsa:81856,1
hsa:81876,1
hsa:90665,1
hsa:84440,1
hsa:9971,1
hsa:84436,1
hsa:693187,1
hsa:91445,1
hsa:91442,1
hsa:81931,1
hsa:9070,1
hsa:693200,1
hsa:826,1
hsa:844,1
hsa:8288,1
hsa:9087,1
hsa:6990,1
hsa:84448,1
hsa:91120,1
hsa:83658,1
hsa:84133,1
hsa:84128,1
hsa:84126,1
hsa:84108,1
hsa:83706,1
hsa:83732,1
hsa:9128,1
hsa:7031,1
hsa:83744,1
hsa:8405,1
hsa:7035,1
hsa:83998,1
hsa:8383,1
hsa:6993,1
hsa:7052,1
hsa:7050,1
hsa:9125,1
hsa:8386,1
hsa:619552,1
hsa:83860,1
hsa:8387,1
hsa:83988,1
hsa:8388,1
hsa:9123,1
hsa:8390,1
hsa:8392,1
hsa:83943,1
hsa:84135,1
hsa:7070,1
hsa:83657,1
hsa:84142,1
hsa:84254,1
hsa:84249,1
hsa:6996,1
hsa:84219,1
hsa:9092,1
hsa:7114,1
hsa:9093,1
hsa:83443,1
hsa:84188,1
hsa:7009,1
hsa:83452,1
hsa:7102,1
hsa:84186,1
hsa:9976,1
hsa:835,1
hsa:84172,1
hsa:90987,1
hsa:83551,1
hsa:7023,1
hsa:9985,1
hsa:9986,1
hsa:9992,1
hsa:7029,1
hsa:84168,1
hsa:84153,1
hsa:7076,1
hsa:9129,1
hsa:9968,1
hsa:6926,1
hsa:63893,1
hsa:81318,1
hsa:84539,1
hsa:81282,1
hsa:81285,1
hsa:9922,1
hsa:81300,1
hsa:81309,1
hsa:91862,1
hsa:9716,1
hsa:9924,1
hsa:9926,1
hsa:84527,1
hsa:8131,1
hsa:9179,1
hsa:81327,1
hsa:81442,1
hsa:81328,1
hsa:81341,1
hsa:6335,1
hsa:6332,1
hsa:81392,1
hsa:9934,1
hsa:6331,1
hsa:9935,1
hsa:81399,1
hsa:6330,1
hsa:6328,1
hsa:6326,1
hsa:6324,1
hsa:8120,1
hsa:84569,1
hsa:84570,1
hsa:9187,1
hsa:9047,1
hsa:7159,1
hsa:63875,1
hsa:7158,1
hsa:9886,1
hsa:921,1
hsa:9887,1
hsa:989,1
hsa:638,1
hsa:84679,1
hsa:84674,1
hsa:84671,1
hsa:84667,1
hsa:9897,1
hsa:81127,1
hsa:8464,1
hsa:8115,1
hsa:84639,1
hsa:91975,1
hsa:9899,1
hsa:91942,1
hsa:8458,1
hsa:9900,1
hsa:905,1
hsa:84572,1
hsa:9901,1
hsa:81168,1
hsa:6323,1
hsa:81448,1
hsa:90639,1
hsa:81608,1
hsa:6280,1
hsa:6279,1
hsa:81570,1
hsa:6278,1
hsa:81578,1
hsa:6906,1
hsa:91584,1
hsa:6907,1
hsa:84464,1
hsa:9156,1
hsa:7155,1
hsa:81605,1
hsa:81607,1
hsa:81624,1
hsa:632,1
hsa:9957,1
hsa:7153,1
hsa:84455,1
hsa:84449,1
hsa:9958,1
hsa:81671,1
hsa:91522,1
hsa:81691,1
hsa:6249,1
hsa:81696,1
hsa:9963,1
hsa:81697,1
hsa:9966,1
hsa:6281,1
hsa:81567,1
hsa:9956,1
hsa:8449,1
hsa:84503,1
hsa:6318,1
hsa:6317,1
hsa:6315,1
hsa:91750,1
hsa:81458,1
hsa:81466,1
hsa:9175,1
hsa:81469,1
hsa:9056,1
hsa:81470,1
hsa:90576,1
hsa:81472,1
hsa:9173,1
hsa:91664,1
hsa:6301,1
hsa:91662,1
hsa:81488,1
hsa:91661,1
hsa:9953,1
hsa:6901,1
hsa:9955,1
hsa:9166,1
hsa:81494,1
hsa:90592,1
hsa:6295,1
hsa:90594,1
hsa:89910,1
hsa:7625,1
hsa:64328,1
hsa:8777,1
hsa:7805,1
hsa:780851,1
hsa:9476,1
hsa:9479,1
hsa:6729,1
hsa:780852,1
hsa:780853,1
hsa:9350,1
hsa:9482,1
hsa:6730,1
hsa:7433,1
hsa:6731,1
hsa:6732,1
hsa:8784,1
hsa:6567,1
hsa:6738,1
hsa:8775,1
hsa:9491,1
hsa:6564,1
hsa:9493,1
hsa:8771,1
hsa:8763,1
hsa:7832,1
hsa:6556,1
hsa:6734,1
hsa:950,1
hsa:6555,1
hsa:6737,1
hsa:9500,1
hsa:951,1
hsa:8799,1
hsa:88,1
hsa:8800,1
hsa:89,1
hsa:6582,1
hsa:7770,1
hsa:6581,1
hsa:7771,1
hsa:7772,1
hsa:8831,1
hsa:6579,1
hsa:8892,1
hsa:8824,1
hsa:8893,1
hsa:7773,1
hsa:8820,1
hsa:8896,1
hsa:7779,1
hsa:7786,1
hsa:8819,1
hsa:9462,1
hsa:9354,1
hsa:9353,1
hsa:6726,1
hsa:6727,1
hsa:9469,1
hsa:8811,1
hsa:7791,1
hsa:8808,1
hsa:9351,1
hsa:6728,1
hsa:7466,1
hsa:7453,1
hsa:9516,1
hsa:8744,1
hsa:79295,1
hsa:79158,1
hsa:8718,1
hsa:87178,1
hsa:6754,1
hsa:6756,1
hsa:79088,1
hsa:9540,1
hsa:79092,1
hsa:79109,1
hsa:79132,1
hsa:79133,1
hsa:79143,1
hsa:7407,1
hsa:6536,1
hsa:79154,1
hsa:6534,1
hsa:8742,1
hsa:7405,1
hsa:9545,1
hsa:653247,1
hsa:653166,1
hsa:6757,1
hsa:7403,1
hsa:7398,1
hsa:6530,1
hsa:79175,1
hsa:6760,1
hsa:6768,1
hsa:79228,1
hsa:8938,1
hsa:79230,1
hsa:8720,1
hsa:8935,1
hsa:79058,1
hsa:8723,1
hsa:9518,1
hsa:6741,1
hsa:8916,1
hsa:8924,1
hsa:6745,1
hsa:7869,1
hsa:8925,1
hsa:9527,1
hsa:6541,1
hsa:8739,1
hsa:6746,1
hsa:788,1
hsa:78989,1
hsa:9530,1
hsa:6747,1
hsa:6748,1
hsa:79008,1
hsa:93474,1
hsa:8732,1
hsa:9532,1
hsa:9344,1
hsa:8731,1
hsa:79026,1
hsa:9534,1
hsa:79054,1
hsa:8729,1
hsa:9538,1
hsa:8724,1
hsa:8930,1
hsa:6583,1
hsa:93643,1
hsa:8891,1
hsa:7699,1
hsa:7581,1
hsa:6631,1
hsa:7574,1
hsa:939,1
hsa:7571,1
hsa:6629,1
hsa:7569,1
hsa:9416,1
hsa:7695,1
hsa:7568,1
hsa:7567,1
hsa:6627,1
hsa:6626,1
hsa:6625,1
hsa:7700,1
hsa:8890,1
hsa:6624,1
hsa:7565,1
hsa:94160,1
hsa:7562,1
hsa:9379,1
hsa:9378,1
hsa:9376,1
hsa:7561,1
hsa:662,1
hsa:7559,1
hsa:7703,1
hsa:6659,1
hsa:6615,1
hsa:7556,1
hsa:9394,1
hsa:93978,1
hsa:94,1
hsa:7582,1
hsa:7633,1
hsa:7637,1
hsa:94030,1
hsa:7596,1
hsa:7638,1
hsa:94033,1
hsa:7639,1
hsa:6642,1
hsa:94039,1
hsa:7643,1
hsa:9407,1
hsa:6637,1
hsa:7644,1
hsa:6636,1
hsa:9409,1
hsa:9410,1
hsa:6635,1
hsa:7594,1
hsa:7652,1
hsa:7592,1
hsa:9402,1
hsa:7673,1
hsa:7678,1
hsa:6633,1
hsa:7587,1
hsa:665,1
hsa:7691,1
hsa:7692,1
hsa:7694,1
hsa:666,1
hsa:6614,1
hsa:6662,1
hsa:7743,1
hsa:7490,1
hsa:6586,1
hsa:943,1
hsa:8843,1
hsa:8842,1
hsa:8883,1
hsa:9435,1
hsa:7752,1
hsa:7755,1
hsa:7757,1
hsa:6585,1
hsa:8840,1
hsa:6584,1
hsa:9436,1
hsa:93661,1
hsa:9437,1
hsa:944,1
hsa:9440,1
hsa:9442,1
hsa:7761,1
hsa:8884,1
hsa:7766,1
hsa:7767,1
hsa:9448,1
hsa:7768,1
hsa:945,1
hsa:7769,1
hsa:8887,1
hsa:889,1
hsa:7748,1
hsa:7738,1
hsa:7554,1
hsa:7508,1
hsa:7553,1
hsa:7551,1
hsa:7549,1
hsa:9373,1
hsa:7547,1
hsa:7539,1
hsa:7710,1
hsa:9421,1
hsa:7525,1
hsa:6693,1
hsa:7520,1
hsa:7711,1
hsa:9423,1
hsa:7518,1
hsa:7517,1
hsa:7516,1
hsa:8861,1
hsa:66008,1
hsa:9369,1
hsa:7712,1
hsa:94274,1
hsa:66004,1
hsa:7728,1
hsa:7730,1
hsa:6708,1
hsa:7515,1
hsa:7512,1
hsa:6709,1
hsa:7733,1
hsa:79290,1
hsa:652968,1
hsa:9711,1
hsa:7293,1
hsa:79767,1
hsa:79778,1
hsa:79788,1
hsa:685,1
hsa:729759,1
hsa:6857,1
hsa:729747,1
hsa:92960,1
hsa:6863,1
hsa:96459,1
hsa:9648,1
hsa:729438,1
hsa:7294,1
hsa:729359,1
hsa:8546,1
hsa:79818,1
hsa:8542,1
hsa:64601,1
hsa:6866,1
hsa:9652,1
hsa:79798,1
hsa:9653,1
hsa:7292,1
hsa:7291,1
hsa:729092,1
hsa:9658,1
hsa:645745,1
hsa:6457,1
hsa:6456,1
hsa:6455,1
hsa:64744,1
hsa:6845,1
hsa:85479,1
hsa:64746,1
hsa:8565,1
hsa:64816,1
hsa:8563,1
hsa:64805,1
hsa:79720,1
hsa:8559,1
hsa:85569,1
hsa:8556,1
hsa:89853,1
hsa:8555,1
hsa:79724,1
hsa:79726,1
hsa:730291,1
hsa:64786,1
hsa:730249,1
hsa:64784,1
hsa:8553,1
hsa:79731,1
hsa:64772,1
hsa:8550,1
hsa:79735,1
hsa:8549,1
hsa:730094,1
hsa:730087,1
hsa:730051,1
hsa:79744,1
hsa:79748,1
hsa:6843,1
hsa:93010,1
hsa:6452,1
hsa:92912,1
hsa:677,1
hsa:79898,1
hsa:85315,1
hsa:9690,1
hsa:64393,1
hsa:64388,1
hsa:8531,1
hsa:64386,1
hsa:643847,1
hsa:643834,1
hsa:85301,1
hsa:9695,1
hsa:9698,1
hsa:6877,1
hsa:9699,1
hsa:79891,1
hsa:7272,1
hsa:728957,1
hsa:79901,1
hsa:7270,1
hsa:92610,1
hsa:6878,1
hsa:92595,1
hsa:64374,1
hsa:970,1
hsa:64343,1
hsa:9253,1
hsa:7251,1
hsa:6879,1
hsa:64332,1
hsa:9709,1
hsa:971,1
hsa:92745,1
hsa:7276,1
hsa:6873,1
hsa:7988,1
hsa:728927,1
hsa:7283,1
hsa:64499,1
hsa:9287,1
hsa:9668,1
hsa:79840,1
hsa:9670,1
hsa:92856,1
hsa:9282,1
hsa:85363,1
hsa:727936,1
hsa:85358,1
hsa:8534,1
hsa:79862,1
hsa:64425,1
hsa:85320,1
hsa:6872,1
hsa:9672,1
hsa:9675,1
hsa:9677,1
hsa:928,1
hsa:6643,1
hsa:727837,1
hsa:8989,1
hsa:6441,1
hsa:968,1
hsa:79869,1
hsa:9681,1
hsa:79875,1
hsa:79718,1
hsa:8574,1
hsa:8590,1
hsa:89801,1
hsa:79470,1
hsa:79473,1
hsa:79482,1
hsa:79490,1
hsa:795,1
hsa:79501,1
hsa:7353,1
hsa:79541,1
hsa:9570,1
hsa:7349,1
hsa:79544,1
hsa:651,1
hsa:65083,1
hsa:65082,1
hsa:9572,1
hsa:931,1
hsa:9322,1
hsa:6504,1
hsa:9573,1
hsa:8685,1
hsa:6793,1
hsa:6799,1
hsa:79549,1
hsa:9577,1
hsa:9320,1
hsa:89845,1
hsa:8677,1
hsa:65008,1
hsa:65005,1
hsa:79587,1
hsa:79465,1
hsa:79443,1
hsa:6518,1
hsa:6519,1
hsa:6528,1
hsa:65264,1
hsa:9343,1
hsa:79296,1
hsa:793,1
hsa:79310,1
hsa:9553,1
hsa:79317,1
hsa:7932,1
hsa:7380,1
hsa:9340,1
hsa:65251,1
hsa:9337,1
hsa:7376,1
hsa:93343,1
hsa:9559,1
hsa:79324,1
hsa:65243,1
hsa:79334,1
hsa:79339,1
hsa:7373,1
hsa:79345,1
hsa:79346,1
hsa:79365,1
hsa:8943,1
hsa:6521,1
hsa:6779,1
hsa:7942,1
hsa:678,1
hsa:7336,1
hsa:680,1
hsa:65003,1
hsa:79658,1
hsa:79661,1
hsa:79679,1
hsa:64926,1
hsa:64919,1
hsa:79685,1
hsa:6817,1
hsa:6818,1
hsa:64901,1
hsa:64895,1
hsa:7328,1
hsa:7325,1
hsa:8646,1
hsa:79711,1
hsa:9310,1
hsa:8642,1
hsa:7324,1
hsa:962,1
hsa:9623,1
hsa:8638,1
hsa:9626,1
hsa:8633,1
hsa:8631,1
hsa:8626,1
hsa:8623,1
hsa:8620,1
hsa:7320,1
hsa:64840,1
hsa:8607,1
hsa:7319,1
hsa:6812,1
hsa:64928,1
hsa:8676,1
hsa:79633,1
hsa:8675,1
hsa:8674,1
hsa:8672,1
hsa:79590,1
hsa:7335,1
hsa:9582,1
hsa:93134,1
hsa:6499,1
hsa:64983,1
hsa:93129,1
hsa:64981,1
hsa:89846,1
hsa:6498,1
hsa:8667,1
hsa:64979,1
hsa:64969,1
hsa:64968,1
hsa:9311,1
hsa:6811,1
hsa:64965,1
hsa:961,1
hsa:9610,1
hsa:64963,1
hsa:64960,1
hsa:89849,1
hsa:79621,1
hsa:6495,1
hsa:8650,1
hsa:79631,1
hsa:65260,1
hsa:445329,1
hsa:6183,1
hsa:221830,1
hsa:22824,1
hsa:22821,1
hsa:2274,1
hsa:2273,1
hsa:2268,1
hsa:2259,1
hsa:225689,1
hsa:2245,1
hsa:2242,1
hsa:2241,1
hsa:2239,1
hsa:223117,1
hsa:222546,1
hsa:222545,1
hsa:222537,1
hsa:22827,1
hsa:22829,1
hsa:22835,1
hsa:2289,1
hsa:22909,1
hsa:22905,1
hsa:22901,1
hsa:22900,1
hsa:2290,1
hsa:22894,1
hsa:22888,1
hsa:22841,1
hsa:22885,1
hsa:2288,1
hsa:22872,1
hsa:22871,1
hsa:22869,1
hsa:22861,1
hsa:222236,1
hsa:221178,1
hsa:22954,1
hsa:221037,1
hsa:219875,1
hsa:219874,1
hsa:219873,1
hsa:219870,1
hsa:219869,1
hsa:219865,1
hsa:219858,1
hsa:219749,1
hsa:219699,1
hsa:219493,1
hsa:219487,1
hsa:219484,1
hsa:219482,1
hsa:219479,1
hsa:219477,1
hsa:219927,1
hsa:219952,1
hsa:219954,1
hsa:219982,1
hsa:220441,1
hsa:2200,1
hsa:22,1
hsa:219988,1
hsa:219986,1
hsa:219983,1
hsa:219981,1
hsa:219956,1
hsa:219968,1
hsa:219965,1
hsa:219960,1
hsa:219959,1
hsa:219958,1
hsa:219957,1
hsa:22941,1
hsa:22977,1
hsa:219469,1
hsa:23235,1
hsa:23325,1
hsa:23324,1
hsa:23312,1
hsa:2331,1
hsa:2330,1
hsa:23293,1
hsa:2329,1
hsa:23288,1
hsa:23283,1
hsa:2328,1
hsa:23275,1
hsa:2327,1
hsa:23262,1
hsa:2326,1
hsa:23239,1
hsa:23335,1
hsa:23339,1
hsa:23350,1
hsa:23395,1
hsa:23428,1
hsa:2342,1
hsa:23418,1
hsa:23414,1
hsa:23405,1
hsa:23404,1
hsa:2339,1
hsa:23362,1
hsa:23389,1
hsa:23381,1
hsa:23380,1
hsa:23373,1
hsa:23370,1
hsa:23369,1
hsa:23237,1
hsa:23221,1
hsa:22987,1
hsa:23220,1
hsa:23094,1
hsa:23085,1
hsa:23064,1
hsa:23062,1
hsa:2305,1
hsa:23049,1
hsa:23048,1
hsa:23039,1
hsa:23035,1
hsa:23028,1
hsa:23025,1
hsa:23020,1
hsa:23019,1
hsa:23016,1
hsa:23002,1
hsa:23096,1
hsa:23111,1
hsa:23114,1
hsa:2319,1
hsa:23216,1
hsa:23214,1
hsa:23207,1
hsa:23198,1
hsa:23195,1
hsa:23190,1
hsa:23186,1
hsa:2313,1
hsa:23179,1
hsa:23171,1
hsa:23163,1
hsa:23162,1
hsa:23160,1
hsa:23152,1
hsa:219473,1
hsa:219464,1
hsa:23431,1
hsa:1794,1
hsa:1850,1
hsa:1849,1
hsa:1847,1
hsa:1846,1
hsa:1845,1
hsa:1844,1
hsa:1840,1
hsa:1836,1
hsa:1834,1
hsa:1832,1
hsa:1829,1
hsa:1828,1
hsa:1824,1
hsa:181,1
hsa:1808,1
hsa:1891,1
hsa:190,1
hsa:1937,1
hsa:196528,1
hsa:1981,1
hsa:1979,1
hsa:197342,1
hsa:197320,1
hsa:196743,1
hsa:1967,1
hsa:196513,1
hsa:1947,1
hsa:196403,1
hsa:196335,1
hsa:196294,1
hsa:1954,1
hsa:1949,1
hsa:1948,1
hsa:1803,1
hsa:1777,1
hsa:199692,1
hsa:1763,1
hsa:169044,1
hsa:168620,1
hsa:168417,1
hsa:1677,1
hsa:1676,1
hsa:167227,1
hsa:1665,1
hsa:166378,1
hsa:166336,1
hsa:166012,1
hsa:1659,1
hsa:165829,1
hsa:1657,1
hsa:1656,1
hsa:165324,1
hsa:169270,1
hsa:169841,1
hsa:170506,1
hsa:1734,1
hsa:1758,1
hsa:1755,1
hsa:1749,1
hsa:174,1
hsa:1736,1
hsa:1735,1
hsa:1733,1
hsa:170959,1
hsa:1731,1
hsa:1730,1
hsa:1727,1
hsa:171392,1
hsa:171389,1
hsa:170960,1
hsa:1982,1
hsa:199704,1
hsa:219453,1
hsa:2120,1
hsa:2172,1
hsa:2171,1
hsa:2170,1
hsa:2166,1
hsa:2161,1
hsa:2160,1
hsa:2159,1
hsa:2158,1
hsa:2157,1
hsa:2155,1
hsa:2153,1
hsa:214,1
hsa:2138,1
hsa:2130,1
hsa:213,1
hsa:2173,1
hsa:2175,1
hsa:2176,1
hsa:219429,1
hsa:219447,1
hsa:219438,1
hsa:219437,1
hsa:219436,1
hsa:219432,1
hsa:219431,1
hsa:219428,1
hsa:2177,1
hsa:219417,1
hsa:2193,1
hsa:2189,1
hsa:2188,1
hsa:2187,1
hsa:2178,1
hsa:2121,1
hsa:2118,1
hsa:199713,1
hsa:2115,1
hsa:2043,1
hsa:2042,1
hsa:2041,1
hsa:2030,1
hsa:2028,1
hsa:2021,1
hsa:201633,1
hsa:201514,1
hsa:201254,1
hsa:200931,1
hsa:2006,1
hsa:200316,1
hsa:200315,1
hsa:2001,1
hsa:2,1
hsa:2044,1
hsa:2045,1
hsa:2046,1
hsa:206358,1
hsa:2107,1
hsa:2103,1
hsa:21,1
hsa:2091,1
hsa:2074,1
hsa:2073,1
hsa:2060,1
hsa:2047,1
hsa:2051,1
hsa:2050,1
hsa:204962,1
hsa:2049,1
hsa:204851,1
hsa:2048,1
hsa:23430,1
hsa:23432,1
hsa:284184,1
hsa:2661,1
hsa:2670,1
hsa:267,1
hsa:26696,1
hsa:26693,1
hsa:26692,1
hsa:26689,1
hsa:26687,1
hsa:26686,1
hsa:26683,1
hsa:2668,1
hsa:266722,1
hsa:26664,1
hsa:26659,1
hsa:26658,1
hsa:26648,1
hsa:26707,1
hsa:26716,1
hsa:26735,1
hsa:26864,1
hsa:26974,1
hsa:2694,1
hsa:26872,1
hsa:26871,1
hsa:26870,1
hsa:26869,1
hsa:26863,1
hsa:26737,1
hsa:26851,1
hsa:26835,1
hsa:26834,1
hsa:26831,1
hsa:26827,1
hsa:26740,1
hsa:2662,1
hsa:2660,1
hsa:27005,1
hsa:26595,1
hsa:26476,1
hsa:26471,1
hsa:26354,1
hsa:2635,1
hsa:26341,1
hsa:2634,1
hsa:26339,1
hsa:26338,1
hsa:26333,1
hsa:2633,1
hsa:26286,1
hsa:26272,1
hsa:26271,1
hsa:26270,1
hsa:26263,1
hsa:26493,1
hsa:26494,1
hsa:26496,1
hsa:26533,1
hsa:26585,1
hsa:2658,1
hsa:2657,1
hsa:26539,1
hsa:26538,1
hsa:26534,1
hsa:26532,1
hsa:26497,1
hsa:26531,1
hsa:26530,1
hsa:26529,1
hsa:26528,1
hsa:26525,1
hsa:26503,1
hsa:26985,1
hsa:27018,1
hsa:26259,1
hsa:2742,1
hsa:283092,1
hsa:283,1
hsa:282890,1
hsa:282775,1
hsa:282770,1
hsa:282763,1
hsa:28234,1
hsa:2820,1
hsa:2819,1
hsa:2781,1
hsa:2780,1
hsa:2779,1
hsa:2760,1
hsa:27445,1
hsa:27434,1
hsa:283093,1
hsa:2831,1
hsa:283111,1
hsa:283446,1
hsa:283869,1
hsa:2837,1
hsa:283694,1
hsa:283617,1
hsa:283464,1
hsa:283455,1
hsa:2834,1
hsa:283159,1
hsa:283365,1
hsa:283297,1
hsa:2832,1
hsa:283189,1
hsa:283162,1
hsa:283160,1
hsa:2743,1
hsa:2741,1
hsa:27030,1
hsa:27350,1
hsa:27179,1
hsa:27177,1
hsa:27175,1
hsa:27153,1
hsa:27134,1
hsa:27131,1
hsa:27130,1
hsa:27101,1
hsa:27097,1
hsa:27086,1
hsa:27074,1
hsa:27072,1
hsa:27071,1
hsa:27068,1
hsa:27044,1
hsa:27180,1
hsa:2719,1
hsa:27198,1
hsa:27304,1
hsa:27341,1
hsa:2734,1
hsa:27338,1
hsa:27334,1
hsa:27329,1
hsa:27316,1
hsa:27302,1
hsa:27242,1
hsa:27301,1
hsa:27300,1
hsa:27297,1
hsa:27289,1
hsa:27257,1
hsa:27248,1
hsa:26260,1
hsa:26248,1
hsa:23433,1
hsa:23673,1
hsa:252969,1
hsa:2520,1
hsa:2494,1
hsa:2487,1
hsa:246243,1
hsa:246181,1
hsa:246175,1
hsa:24148,1
hsa:24145,1
hsa:241,1
hsa:24,1
hsa:2395,1
hsa:23759,1
hsa:23729,1
hsa:23708,1
hsa:2532,1
hsa:253260,1
hsa:253639,1
hsa:255022,1
hsa:255725,1
hsa:255631,1
hsa:255403,1
hsa:255231,1
hsa:255061,1
hsa:255027,1
hsa:254973,1
hsa:253725,1
hsa:254879,1
hsa:254786,1
hsa:254783,1
hsa:2547,1
hsa:2542,1
hsa:254122,1
hsa:23705,1
hsa:23657,1
hsa:255743,1
hsa:23654,1
hsa:23529,1
hsa:23527,1
hsa:23517,1
hsa:23509,1
hsa:23500,1
hsa:23478,1
hsa:23471,1
hsa:23463,1
hsa:23461,1
hsa:23460,1
hsa:23456,1
hsa:23451,1
hsa:23450,1
hsa:23446,1
hsa:23438,1
hsa:23534,1
hsa:23538,1
hsa:23542,1
hsa:23607,1
hsa:23649,1
hsa:23645,1
hsa:23644,1
hsa:23640,1
hsa:23621,1
hsa:23620,1
hsa:23595,1
hsa:2355,1
hsa:23594,1
hsa:23590,1
